EpisodesSoFar,AI_success_rate,EpRewMean,AI_distance,loss_vf_loss,TimestepsSoFar,loss_ent,EpLenMean,TimeElapsed,loss_kl,loss_pol_entpen,ev_tdlam_before,AI_return,loss_pol_surr,EpThisIter
2365,0.0135,-2162.970962670051,13.638226193467647,100365.055,915212,5.0023026,318.71,2049.211071252823,6.407747e-05,0.0,0.8213304728269577,-2289.9425677457652,-0.0019896436,6
2371,0.014,-2134.777821366585,13.62761762673393,169747.31,917270,5.0023494,317.5,2053.871412038803,5.987889e-05,0.0,0.8662225008010864,-2292.379910036399,-0.0015858896,6
2379,0.014,-1732.9731729365258,13.59908625467871,27171.12,919085,5.001404,314.24,2058.435058116913,7.8336656e-05,0.0,0.9556567668914795,-2251.971119442064,-0.0023289612,8
2389,0.014,-1832.6140840785604,13.589156749243761,19851.0,921435,5.0024266,315.48,2063.0488679409027,6.6902954e-05,0.0,0.9495467506349087,-2235.7889263783795,-0.0021223957,10
2393,0.014,-1594.8416983353832,13.586127355622237,76474.35,923422,5.000795,314.46,2067.611796140671,7.074635e-05,0.0,0.8674699515104294,-2234.8304001628076,-0.002203233,4
2403,0.014,-1386.8143662161992,13.559387461243562,34032.21,925269,5.0039973,309.68,2072.244830608368,5.6241348e-05,0.0,0.9257234781980515,-2211.10271979467,-0.0018193643,10
2412,0.014,-1375.5361700797587,13.561849324971593,96345.805,927710,5.0055943,312.12,2076.822915792465,5.4863922e-05,0.0,0.9274622946977615,-2210.386287950466,-0.001743285,9
2416,0.0145,-1307.1986267446423,13.561303256598428,47955.957,929342,5.0058885,321.57,2081.4226133823395,4.5174093e-05,0.0,0.9249439612030983,-2209.951742370133,-0.0016549993,4
2422,0.0145,-1328.6058754799878,13.550441767184365,39111.133,931797,5.006578,330.68,2085.9957027435303,4.3566644e-05,0.0,0.9371648654341698,-2204.0300987823016,-0.0015738024,6
2426,0.0145,-1394.3528134123815,13.558057302084471,53475.188,933772,5.0069427,337.77,2090.5492520332336,4.4689717e-05,0.0,0.9360387250781059,-2205.6953215594367,-0.0015771609,4
2433,0.0145,-1347.350892826465,13.56514288099547,130670.484,935930,5.00824,326.22,2095.135847091675,2.7385715e-05,0.0,0.8999787420034409,-2222.1568297312683,-0.0013492039,7
2442,0.0145,-1114.709209861812,13.601395800080722,53337.355,937980,5.0084324,306.2,2099.732291698456,3.8303522e-05,0.0,0.8777319043874741,-2233.099453208082,-0.0015509059,9
2450,0.0145,-883.9911648719093,13.599201966910062,25411.1,939774,5.009817,306.46,2104.3933987617493,4.138949e-05,0.0,0.9236405938863754,-2224.4559215924005,-0.0014594335,8
2455,0.015,-842.8440855047141,13.590269851464328,132310.7,941377,5.0106053,301.17,2109.155127286911,2.9121933e-05,0.0,0.8966774046421051,-2219.962527003668,-0.0012473731,5
2462,0.015,-917.3758577772368,13.600911341508832,87470.84,943567,5.0105686,292.19,2113.7387392520905,3.0648895e-05,0.0,0.9122375100851059,-2231.0953478662577,-0.0015013781,7
2468,0.015,-779.6012941709537,13.61364379655029,120539.66,945526,5.010055,291.15,2118.2834763526917,3.2865297e-05,0.0,0.8847981244325638,-2230.342808108285,-0.0012008939,6
2473,0.015,-796.2564104951426,13.6011964889757,31548.77,947172,5.010985,291.65,2122.852751970291,3.1978387e-05,0.0,0.9470696933567524,-2225.7594165658293,-0.001223568,5
2485,0.015,-965.4732889703089,13.618266562951044,20931.613,949956,5.011519,292.7,2127.440277814865,2.705671e-05,0.0,0.95750592648983,-2233.571299547273,-0.0012171741,12
2489,0.0155,-1098.3407929733462,13.60989610743918,124005.73,952178,5.0109463,307.43,2132.046180009842,2.2243505e-05,0.0,0.8310330957174301,-2238.4630585329196,-0.0009781979,4
2495,0.0155,-1465.3950123494715,13.63094493786121,156699.17,954028,5.0130143,299.37,2136.5855972766876,1.8842577e-05,0.0,0.858432874083519,-2258.9451205435953,-0.00079375645,6
2503,0.0155,-1473.7372004132098,13.648667411189733,81051.984,955555,5.014719,302.86,2141.1557643413544,2.3421657e-05,0.0,0.8983568921685219,-2256.507831996717,-0.0011553242,8
2508,0.0155,-1502.6007557473808,13.642998032256692,66522.625,958072,5.013998,315.16,2145.704548597336,2.576402e-05,0.0,0.9231330156326294,-2254.6955872692233,-0.0011216071,5
2513,0.0155,-1596.5649711580256,13.661975710023665,53719.055,960278,5.0138535,318.35,2150.331510782242,1.51882705e-05,0.0,0.8960415124893188,-2271.456071188203,-0.0008983691,5
2519,0.016,-1784.0940614848682,13.671633200057393,75378.01,962470,5.015131,318.54,2154.946695804596,1.4826248e-05,0.0,0.9296769350767136,-2278.4943690298223,-0.0008551363,6
2522,0.016,-1919.6774258886599,13.678761056758455,39075.27,963954,5.015304,321.57,2159.506406068802,1.3959972e-05,0.0,0.9352003335952759,-2285.640776013512,-0.00084076566,3
2530,0.016,-1427.7979762524599,13.695932305544842,80942.47,966392,5.0166917,313.81,2164.0365691184998,1.34369475e-05,0.0,0.8989353179931641,-2289.3032622895753,-0.00087402575,8
2537,0.0165,-1095.384585455712,13.67384942771355,95398.81,968433,5.017476,311.34,2168.6973390579224,1.2598932e-05,0.0,0.8713679611682892,-2280.507384902115,-0.00070344564,7
2542,0.017,-900.810855565917,13.658843212093968,77784.26,970350,5.017442,323.7,2173.4112162590027,9.1495895e-06,0.0,0.9181595891714096,-2261.6771182429875,-0.0006571305,5
2549,0.017,-1279.0104170337438,13.681765301606479,120695.62,972703,5.0167556,330.24,2178.008454799652,8.430288e-06,0.0,0.9256892800331116,-2276.0416393223036,-0.0006565335,7
2559,0.017,-965.7527301424545,13.69524451443294,84623.81,974845,5.0170383,316.71,2182.5713624954224,8.529227e-06,0.0,0.8965539857745171,-2276.253747066687,-0.0006779041,10
2565,0.017,-1024.0907626341943,13.694034278193358,66036.375,976600,5.0167494,323.08,2187.1386258602142,5.269947e-06,0.0,0.9151960462331772,-2272.302004436765,-0.0006894397,6
2572,0.017,-1233.7900114438314,13.68162629840594,84057.74,978901,5.0162716,318.13,2191.717861175537,4.527479e-06,0.0,0.904387041926384,-2266.82044766103,-0.000598449,7
2578,0.017,-1111.1807389840308,13.671920762932794,51002.035,980096,5.0158176,310.53,2196.280859231949,3.907102e-06,0.0,0.9178144186735153,-2262.4138108900106,-0.00042927032,6
2583,0.017,-1009.7980035942466,13.664487098983669,70228.12,982766,5.0153213,329.94,2200.871926307678,4.110363e-06,0.0,0.9159338474273682,-2255.340842282151,-0.0004994457,5
2589,0.017,-888.2983600064107,13.647102533930724,46947.477,984891,5.0157833,327.13,2205.381414413452,3.014764e-06,0.0,0.9359820112586021,-2252.7409380560284,-0.00045423314,6
2598,0.017,-794.93862030249,13.672347321396728,156893.97,987023,5.0158186,320.55,2210.0345561504364,1.7415441e-06,0.0,0.8635533303022385,-2263.411892350334,-0.00032421877,9
2603,0.017,-962.9285632871156,13.6779546961114,105626.805,988226,5.0163274,326.71,2214.6084411144257,1.6463309e-06,0.0,0.8522461801767349,-2266.03693778018,-0.00029322458,5
2613,0.017,-1107.9551231740957,13.70864481925414,58152.125,991191,5.016403,309.13,2219.174446105957,1.8334249e-06,0.0,0.8844573199748993,-2285.286569066301,-0.00034588482,10
2620,0.017,-909.5312606302643,13.697647292475631,44229.363,993139,5.016068,305.76,2223.7326834201813,7.3159754e-07,0.0,0.9070764407515526,-2274.5659744600853,-0.0001726682,7
2628,0.017,-1004.6768087105014,13.71937208928226,99149.19,995005,5.0161037,290.04,2228.311665534973,2.9617513e-07,0.0,0.905757911503315,-2286.6278609297865,-0.00013499637,8
2636,0.0175,-1114.1363187361198,13.684967537156986,80723.516,997297,5.0160966,289.41,2232.9058294296265,4.0378654e-07,0.0,0.9134075343608856,-2266.495060497651,-0.00010726228,8
2642,0.0175,-1531.6187447781115,13.683677381298105,50649.723,999406,5.016017,290.56,2237.5227615833282,7.462222e-08,0.0,0.9314058274030685,-2267.7898517957624,-6.3910615e-05,6
2644,0.0175,-1464.9131447586533,13.684884239109353,97159.46,1000348,5.0160275,288.12,2242.119305372238,1.4901161e-07,0.0,0.9068262055516243,-2273.5593310017225,-1.2635719e-05,2
